,Superfamily,Tag,Region,Country,Measurement,Locality,Location,Latitude,Longitude,Pres.time,Col.date,Plant,Col.method,Family,Subfamily,Tribe,Genus,Subgenus,Species,Sex,Weight,Pin.wgt,Spec.wgt,IT,IT_cor_65,IT_cor,BL,Bl_cor
242,Apoidea,BRIS_015,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1594,0.058,-2.288682188,1.62830889,5.0952508,4.804059767,22.936,14.08666771
243,Apoidea,BRIS_017,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1044,0.058,-3.07045582,1.363961069,3.911657,3.68810776,17.815,10.94148872
244,Apoidea,BRIS_018,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.0914,0.059,-3.429596856,1.234726368,3.4374378,3.24098995,17.347,10.65405584
245,Apoidea,BRIS_019,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,4/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1595,0.059,-2.297597551,1.620866279,5.0574696,4.768437743,23.117,14.19783299
246,Apoidea,BRIS_020,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1234,0.058,-2.727233021,1.562934769,4.7728078,4.500044223,21.612,13.2735029
247,Apoidea,BRIS_021,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.116,0.058,-2.847312268,1.523118819,4.5865074,4.324390797,22.558,13.85451038
248,Apoidea,BRIS_022,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1113,0.058,-2.931818948,1.463124236,4.3194334,4.072579943,18.85,11.57715758
249,Apoidea,BRIS_023,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,Bombus_lapidarius,Male,0.1208,0.06,-2.80016549,1.445782761,4.2451738,4.002564242,22.35,13.72676244
250,Apoidea,BRIS_024,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.0871,0.058,-3.537017105,1.13497199,3.1110864,2.933289369,16.615,10.20448134
251,Apoidea,BRIS_025,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1303,0.058,-2.62693115,1.522124148,4.5819476,4.320091588,21.222,13.0339755
252,Apoidea,BRIS_026,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.131,0.058,-2.617295838,1.673305233,5.3297548,5.025161981,23.864,14.65662008
253,Apoidea,BRIS_027,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,Bombus_lapidarius,Female,0.0938,0.059,-3.358137892,1.185595043,3.2726336,3.085604228,15.565,9.559599881
254,Apoidea,BRIS_028,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,Bombus_lapidarius,Male,0.0996,0.058,-3.179655112,1.387007357,4.002853,3.774091954,18.956,11.6422599
255,Apoidea,BRIS_030,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1103,0.057,-2.931818948,1.483426471,4.4080238,4.156107446,20.152,12.37681059
256,Apoidea,BRIS_031,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.1659,0.06,-2.245260026,1.672571647,5.3258464,5.021476944,24.164,14.84087193
257,Apoidea,BRIS_032,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.125,0.058,-2.70306266,1.568650626,4.8001666,4.525839481,23.309,14.31575417
258,Apoidea,BRIS_033,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_terrestris,Female,0.156,0.06,-2.343407088,1.673305233,5.3297548,5.025161981,23.908,14.68364368
259,Apoidea,BRIS_036,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,Bombus_lapidarius,Male,0.105,0.06,-3.101092789,1.361960735,3.9038402,3.680737686,20.747,12.74224341
260,Apoidea,BRIS_037,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_lucorum,Male,0.1194,0.058,-2.790345444,1.489907566,4.4366854,4.18313105,22.385,13.74825849
261,Apoidea,BRIS_038,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Male,0.0872,0.06,-3.604538306,1.19943199,3.3182316,3.128596325,14.888,9.143804885
262,Apoidea,BRIS_039,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.0903,0.059,-3.464137181,1.218294971,3.3814174,3.188171088,15.617,9.591536867
263,Apoidea,BRIS_040,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.0986,0.06,-3.254503003,1.254614453,3.5064862,3.306092269,17.939,11.01764615
264,Apoidea,BRIS_041,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_lucorum,Male,0.1165,0.059,-2.855970331,1.603456459,4.970182,4.686138586,23.152,14.21932904
265,Apoidea,BRIS_042,Europe,Britain,LK,BRISTOL,Royal Fort Gardens,51.46,-2.6,0,11/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_lucorum,Male,0.1151,0.059,-2.880619466,1.56878632,4.800818,4.526453654,22.554,13.85205369
266,Apoidea,BRIS_043,Europe,Britain,LK,BRISTOL,Stoke Bishop Halls,51.48,-2.62,0,15/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Bombus,Bombus_lucorum,Male,0.1234,0.059,-2.742641646,1.564026025,4.778019,4.504957605,23.277,14.29610064
267,Apoidea,BRIS_044,Europe,Britain,LK,BRISTOL,Stoke Bishop Halls,51.48,-2.62,0,15/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Male,0.1043,0.059,-3.094448246,1.348183636,3.8504254,3.630375515,16.337,10.03374129
268,Apoidea,BRIS_045,Europe,Britain,LK,BRISTOL,Stoke Bishop Halls,51.48,-2.62,0,15/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.0994,0.059,-3.208925494,1.271012794,3.5644608,3.360753649,18.22,11.19022871
269,Apoidea,BRIS_046,Europe,Britain,LK,BRISTOL,Stoke Bishop Halls,51.48,-2.62,0,15/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.1361,0.06,-2.575707014,1.534837979,4.6405736,4.375367141,23.717,14.56633668
270,Apoidea,BRIS_047,Europe,Britain,LK,BRISTOL,Stoke Bishop Halls,51.48,-2.62,0,15/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.0921,0.057,-3.349554149,1.256284987,3.5123488,3.311619824,15.608,9.586009312
271,Apoidea,BRIS_048,Europe,Britain,LK,BRISTOL,Stoke Bishop Halls,51.48,-2.62,0,15/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.0939,0.059,-3.35526845,1.152201269,3.1651526,2.984265713,16.86,10.35495368
272,Apoidea,BRIS_049,Europe,Britain,LK,BRISTOL,Stoke Bishop Halls,51.48,-2.62,0,15/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.1132,0.059,-2.915074371,1.367286093,3.924685,3.700391216,19.184,11.7822913
273,Apoidea,BRIS_050,Europe,Britain,LK,BRISTOL,Stoke Bishop Halls,51.48,-2.62,0,15/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Thoracobombus,Bombus_pascuorum,Female,0.1036,0.06,-3.132698129,1.282098778,3.6041962,3.398218191,17.664,10.84874862
274,Apoidea,BRIS_051,Europe,Britain,LK,BRISTOL,Stoke Bishop Halls,51.48,-2.62,0,15/8/17,NA,Hand,Apidae,Apinae,Bombini,Bombus,Melanobombus,Bombus_lapidarius,Male,0.1016,0.058,-3.132698129,1.360959066,3.8999318,3.677052649,20.691,12.70784974
1174,Apoidea,ALLO-GER-1,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0015,0,-6.502290171,0.085987036,1.0897922,1.027511121,8.342,5.123429631
1175,Apoidea,ALLO-GER-2,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0035,0,-5.65499231,0.348397278,1.416795,1.335825875,8.92,5.478421519
1176,Apoidea,ALLO-GER-3,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.003,0,-5.80914299,0.317582515,1.3738026,1.295290469,9.894,6.076625842
1177,Apoidea,ALLO-GER-4,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,4.00E-04,0,-7.824046011,-0.220804539,0.8018734,0.756046736,5.914,3.632218034
1178,Apoidea,ALLO-GER-5,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0013,0,-6.645391015,-0.049510253,0.9516954,0.897306484,7.963,4.890658134
1179,Apoidea,ALLO-GER-6,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0416,0.038672,-5.833435683,0.221086236,1.247431,1.176140943,10.153,6.235696601
1180,Apoidea,ALLO-GER-7,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0012,0,-6.725433722,-0.113090986,0.8930694,0.842030931,8.037,4.936106922
1181,Apoidea,ALLO-GER-8,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,9.00E-04,0,-7.013115795,-0.102931247,0.902189,0.85062935,6.659,4.089776782
1182,Apoidea,ALLO-GER-9,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0421,0.038672,-5.675778278,0.154142737,1.1666574,1.099983513,9.304,5.71426388
1183,Apoidea,ALLO-GER-10,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0036,0,-5.626821434,0.304217161,1.3555634,1.27809363,10.31,6.332121733
1184,Apoidea,ALLO-GER-11,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0012,0,-6.725433722,-0.05019495,0.951044,0.896692311,6.902,4.239020776
1185,Apoidea,ALLO-GER-12,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0402,0.038672,-6.483795588,0.096688684,1.1015174,1.038566232,8.718,5.35435861
1186,Apoidea,ALLO-GER-13,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0438,0.038672,-5.273039559,0.374714587,1.4545762,1.371447898,11.321,6.95305045
1187,Apoidea,ALLO-GER-14,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0412,0.038672,-5.980326803,0.046981482,1.0481026,0.988204061,8.585,5.272673625
1188,Apoidea,ALLO-GER-15,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0397,0.038672,-6.880140112,0.005097187,1.0051102,0.947668655,8.13,4.993224994
1189,Apoidea,ALLO-GER-16,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0038,0,-5.572754212,0.380964607,1.4636958,1.380046318,9.702,5.958704661
1190,Apoidea,ALLO-GER-17,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0389,0.038672,-8.386164929,-0.102209485,0.9028404,0.851243523,5.964,3.662926675
1191,Apoidea,ALLO-GER-18,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0014,0,-6.571283042,0.107861984,1.113894,1.050235515,9.298,5.710578843
1192,Apoidea,ALLO-GER-19,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0045,0,-5.403677882,0.38229883,1.46565,1.381888836,10.769,6.614027056
1193,Apoidea,ALLO-GER-20,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0415,0.038672,-5.868185531,0.095505252,1.1002146,1.037337886,9.008,5.532468727
1194,Apoidea,ALLO-GER-21,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0418,0.038672,-5.767361456,0.079991814,1.0832782,1.021369393,9.525,5.849996072
1195,Apoidea,ALLO-GER-22,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0394,0.038672,-7.22520951,-0.09287369,0.9113086,0.85922777,7,4.299209712
1196,Apoidea,ALLO-GER-23,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0412,0.038672,-5.980326803,0.150226648,1.1620976,1.095684304,8.146,5.003051759
1197,Apoidea,ALLO-GER-24,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0435,0.038672,-5.333322976,0.350693491,1.420052,1.338896739,9.971,6.123917148
1198,Apoidea,ALLO-GER-25,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0466,0.038672,-4.837354482,0.604908906,1.8310854,1.726439786,12.546,7.70541215
1199,Apoidea,ALLO-GER-26,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.041,0.038672,-6.062745749,-0.121882251,0.8852526,0.834660857,7.271,4.465650545
1200,Apoidea,ALLO-GER-27,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0412,0.038672,-5.980326803,0.107861984,1.113894,1.050235515,8.073,4.958217144
1201,Apoidea,ALLO-GER-28,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0415,0.038672,-5.868185531,0.09846121,1.1034716,1.04040875,9.086,5.580374206
1202,Apoidea,ALLO-GER-29,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0036,0,-5.626821434,0.344712336,1.4115838,1.330912492,9.992,6.136814777
1203,Apoidea,ALLO-GER-30,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0408,0.038672,-6.152572708,0.005097187,1.0051102,0.947668655,7.543,4.632705551
1204,Apoidea,ALLO-GER-31,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0412,0.038672,-5.980326803,0.019893211,1.0200924,0.96179463,7.515,4.615508712
1205,Apoidea,ALLO-GER-32,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Andrenidae,Andreninae,Andrenini,Andrena,,Andrena_minutula,Female,0.0433,0.038672,-5.37563047,0.44349845,1.5581488,1.469101376,10.423,6.401523261
1206,Apoidea,ALLO-GER-33,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0415,0.038672,-5.868185531,0.117175207,1.1243164,1.06006228,8.796,5.40226409
1207,Apoidea,ALLO-GER-34,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0422,0.038672,-5.647024141,0.30661697,1.3588204,1.281164494,10.006,6.145413197
1208,Apoidea,ALLO-GER-35,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0403,0.038672,-6.420403011,0.080592956,1.0839296,1.021983566,8.97,5.50913016
1209,Apoidea,ALLO-GER-36,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0411,0.038672,-6.020687406,0.105520063,1.1112884,1.047778824,8.615,5.29109881
1210,Apoidea,ALLO-GER-37,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0409,0.038672,-6.106650957,0.03510263,1.035726,0.976534777,8.889,5.459382161
1211,Apoidea,ALLO-GER-38,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0415,0.038672,-5.868185531,0.100819702,1.1060772,1.042865442,9.522,5.848153554
1212,Apoidea,ALLO-GER-39,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Apidae,Apinae,Apini,Apis,,Apis_mellifera,Female,0.059,0.038672,-3.895756033,1.179806026,3.253743,3.067793216,17.84,10.95684304
1213,Apoidea,ALLO-GER-40,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0415,0.038672,-5.868185531,0.158599569,1.1718686,1.104896896,8.907,5.470437272
1214,Apoidea,ALLO-GER-41,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0415,0.038672,-5.868185531,0.089566992,1.0937006,1.031196158,8.608,5.2867996
1215,Apoidea,ALLO-GER-42,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0412,0.038672,-5.980326803,0.01348704,1.0135784,0.955652902,7.815,4.799760557
1216,Apoidea,ALLO-GER-43,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.001,0,-6.907755279,-0.040651592,0.9601636,0.905290731,7.181,4.410374992
1217,Apoidea,ALLO-GER-44,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0413,0.038672,-5.941532178,0.024353238,1.0246522,0.96609384,8.933,5.486405765
1218,Apoidea,ALLO-GER-45,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0412,0.038672,-5.980326803,0.15971068,1.1731714,1.106125242,8.735,5.364799548
1219,Apoidea,ALLO-GER-46,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_pauxillum,Female,0.0402,0.038672,-6.483795588,0.091946529,1.0963062,1.033652849,8.852,5.436657767
1220,Apoidea,ALLO-GER-47,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0403,0.038672,-6.420403011,-0.181771308,0.833792,0.786141204,6.979,4.286312083
1221,Apoidea,ALLO-GER-48,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Apidae,Apinae,Apini,Apis,,Apis_mellifera,Female,0.0844,0.067166,-4.060871102,1.043611287,2.8394526,2.677179305,15.554,9.55284398
1222,Apoidea,ALLO-GER-49,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_morio,Female,0.0413,0.038672,-5.941532178,-0.003363651,0.996642,0.939684408,7.594,4.664028365
1223,Apoidea,ALLO-GER-50,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.003,0,-5.80914299,0.332174443,1.393996,1.314329826,9.062,5.565634059
1224,Apoidea,ALLO-GER-51,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0434,0.038672,-5.354252999,0.365265698,1.4408968,1.358550269,9.841,6.044074682
1225,Apoidea,ALLO-GER-52,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0433,0.038672,-5.37563047,0.353442004,1.4239604,1.342581776,10.738,6.594987698
1226,Apoidea,ALLO-GER-53,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_calceatum,Female,0.0744,0.067166,-4.928963145,0.638834174,1.8942712,1.786014549,13.876,8.522261995
1227,Apoidea,ALLO-GER-54,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Halictus,,Halictus_tumulorum,Female,0.0429,0.038672,-5.466026211,0.337766256,1.4018128,1.3216999,9.607,5.900358243
1228,Apoidea,ALLO-GER-55,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum_glabriusculum,Female,0.0406,0.038672,-6.251272083,-0.086461128,0.9171712,0.864755325,6.809,4.181902704
1229,Apoidea,ALLO-GER-56,Europe,Germany,LK,Würzburg,Oberaltertheim,9.755828,49.725133,51,5/7/17,NA,Pan_trap,Apidae,Apinae,Apini,Apis,,Apis_mellifera,Female,0.0881,0.067166,-3.866380648,1.054789686,2.8713712,2.707273773,16.744,10.28370963
